comment_star,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsReservations,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dinner,Total_hour,acceptable_noise,upscale_classy
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
2,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
2,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
2,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
2,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
1,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
3,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
1,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
1,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
2,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
1,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
1,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
5,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
3,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
